id,alt,choice,dist,cost,ivt,ovt,freq,income,urban
1442,bus,0,425,32.2,290,92,10,25,2
1442,car,0,425,80.75,289,0,0,25,2
1443,train,0,425,64.9,263,99,3,35,2
1443,air,1,425,159.95,58,94,36,35,2
1443,bus,0,425,32.2,290,92,10,35,2
1443,car,0,425,80.75,289,0,0,35,2
1444,train,0,425,64.9,263,99,3,70,2
1444,air,0,425,159.95,58,94,36,70,2
1444,bus,0,425,32.2,290,92,10,70,2
1444,car,1,425,80.75,289,0,0,70,2
1445,train,0,425,64.9,263,99,3,45,2
1445,air,0,425,159.95,58,94,36,45,2
1445,bus,0,425,32.2,290,92,10,45,2
1445,car,1,425,80.75,289,0,0,45,2
1446,train,0,425,64.9,263,99,3,35,2
1446,air,0,425,159.95,58,94,36,35,2
1446,bus,0,425,32.2,290,92,10,35,2
1446,car,1,425,80.75,289,0,0,35,2
1447,train,0,425,64.9,263,99,3,25,2
1447,air,0,425,159.95,58,94,36,25,2
1447,bus,0,425,32.2,290,92,10,25,2
1447,car,1,425,80.75,289,0,0,25,2
1448,train,0,425,64.9,263,99,3,35,2
1448,air,0,425,159.95,58,94,36,35,2
1448,bus,0,425,32.2,290,92,10,35,2
1448,car,1,425,80.75,289,0,0,35,2
1449,train,0,425,64.9,263,99,3,70,2
1449,air,0,425,159.95,58,94,36,70,2
1449,bus,0,425,32.2,290,92,10,70,2
1449,car,1,425,80.75,289,0,0,70,2
1450,train,1,435,66.6,263,100,3,45,2
1450,air,0,435,161.35,58,94,36,45,2
1450,bus,0,435,32,290,95,10,45,2
1450,car,0,435,82.65,303,0,0,45,2
1451,train,0,435,66.6,263,100,3,55,2
1451,air,1,435,161.35,58,94,36,55,2
1451,bus,0,435,32,290,95,10,55,2
1451,car,0,435,82.65,303,0,0,55,2
1452,train,0,435,66.6,263,100,3,32,2
1452,air,1,435,161.35,58,94,36,32,2
1452,bus,0,435,32,290,95,10,32,2
1452,car,0,435,82.65,303,0,0,32,2
1453,train,0,430,67.9,263,105,3,55,1
1453,air,1,430,166.35,58,99,36,55,1
1453,bus,0,430,31,290,90,10,55,1
1453,car,0,430,81.7,296,0,0,55,1
1454,train,0,430,67.9,263,105,3,70,1
1454,air,1,430,166.35,58,99,36,70,1
1454,bus,0,430,31,290,90,10,70,1
1454,car,0,430,81.7,296,0,0,70,1
1455,train,0,430,67.9,263,105,3,70,1
1455,air,1,430,166.35,58,99,36,70,1
1455,bus,0,430,31,290,90,10,70,1
1455,car,0,430,81.7,296,0,0,70,1
1456,train,0,430,67.9,263,105,3,45,1
1456,air,1,430,166.35,58,99,36,45,1
1456,bus,0,430,31,290,90,10,45,1
1456,car,0,430,81.7,296,0,0,45,1
1457,train,1,634,68.9,263,135,3,45,1
1457,air,0,634,166.35,58,129,36,45,1
1457,bus,0,634,32,290,120,10,45,1
1457,car,0,634,120.46,464,0,0,45,1
1458,train,0,541,81.7,304,118,5,70,1
1458,air,1,541,193.35,69,119,45,70,1
1458,bus,0,541,33.36,370,110,7,70,1
1458,car,0,541,102.79,358,0,0,70,1
1459,train,0,541,81.7,304,118,5,25,1
1459,air,1,541,193.35,69,119,45,25,1
1459,bus,0,541,33.36,370,110,7,25,1
1459,car,0,541,102.79,358,0,0,25,1
1460,train,0,610,83.7,304,130,5,70,1
1460,air,1,610,193.35,69,124,45,70,1
1460,bus,0,610,33.36,370,120,7,70,1
1460,car,0,610,115.9,408,0,0,70,1
1461,train,0,610,83.7,304,130,5,55,1
1461,air,1,610,193.35,69,124,45,55,1
1461,bus,0,610,33.36,370,120,7,55,1
1461,car,0,610,115.9,408,0,0,55,1
1462,train,0,547,81.15,304,105,5,70,1
1462,air,1,547,185.35,69,106,45,70,1
1462,bus,0,547,33.36,370,95,7,70,1
1462,car,0,547,103.93,352,0,0,70,1
1463,train,0,547,79.7,304,110,5,35,1
1463,air,1,547,185.35,69,106,45,35,1
1463,bus,0,547,33.36,370,100,7,35,1
1463,car,0,547,103.93,352,0,0,35,1
1464,train,0,547,79.7,304,110,5,55,1
1464,air,1,547,185.35,69,106,45,55,1
1464,bus,0,547,33.36,370,100,7,55,1
1464,car,0,547,103.93,352,0,0,55,1
1465,train,0,537,74.25,304,100,5,70,2
1465,air,1,537,183.35,69,99,45,70,2
1465,bus,0,537,33.26,370,93,7,70,2
1465,car,0,537,102.03,339,0,0,70,2
1466,train,0,537,74.25,304,100,5,35,2
1466,air,1,537,183.35,69,99,45,35,2
1466,bus,0,537,33.26,370,93,7,35,2
1466,car,0,537,102.03,339,0,0,35,2
1467,train,0,537,74.25,304,100,5,35,2
1467,air,1,537,183.35,69,99,45,35,2
1467,bus,0,537,33.26,370,93,7,35,2
1467,car,0,537,102.03,339,0,0,35,2
1468,train,0,537,74.25,304,100,5,25,2
1468,air,1,537,183.35,69,99,45,25,2
1468,bus,0,537,33.26,370,93,7,25,2
1468,car,0,537,102.03,339,0,0,25,2
1469,train,0,537,74.25,304,100,5,70,2
1469,air,1,537,183.35,69,99,45,70,2
1469,bus,0,537,33.26,370,93,7,70,2
1469,car,0,537,102.03,339,0,0,70,2
1470,train,0,537,74.25,304,100,5,70,2
1470,air,1,537,183.35,69,99,45,70,2
1470,bus,0,537,33.26,370,93,7,70,2
1470,car,0,537,102.03,339,0,0,70,2
1471,train,0,537,74.25,304,100,5,45,2
1471,air,1,537,183.35,69,99,45,45,2
1471,bus,0,537,33.26,370,93,7,45,2
1471,car,0,537,102.03,339,0,0,45,2
1472,train,0,537,74.25,304,100,5,70,2
1472,air,0,537,183.35,69,99,45,70,2
1472,bus,0,537,33.26,370,93,7,70,2
1472,car,1,537,102.03,339,0,0,70,2
1473,train,0,542,73.7,304,95,5,70,2
1473,air,1,542,184,69,102,45,70,2
1473,bus,0,542,33.46,370,90,7,70,2
1473,car,0,542,102.98,346,0,0,70,2
1474,train,0,542,73.7,304,95,5,55,2
1474,air,1,542,184,69,102,45,55,2
1474,bus,0,542,33.46,370,90,7,55,2
1474,car,0,542,102.98,346,0,0,55,2
1475,train,0,542,73.7,304,95,5,70,2
1475,air,1,542,184,69,102,45,70,2
1475,bus,0,542,33.46,370,90,7,70,2
1475,car,0,542,102.98,346,0,0,70,2
1476,train,1,542,71.7,304,87,5,15,2
1476,air,0,542,189.9,69,99,45,15,2
1476,bus,0,542,33.41,370,88,7,15,2
1476,car,0,542,102.98,346,0,0,15,2
1477,train,1,542,71.7,304,87,5,45,2
1477,air,0,542,189.9,69,99,45,45,2
1477,bus,0,542,33.41,370,88,7,45,2
1477,car,0,542,102.98,346,0,0,45,2
1478,train,1,542,71.7,304,87,5,55,2
1478,air,0,542,189.9,69,99,45,55,2
1478,bus,0,542,33.41,370,88,7,55,2
1478,car,0,542,102.98,346,0,0,55,2
1479,train,1,542,71.7,304,87,5,70,2
1479,air,0,542,189.9,69,99,45,70,2
1479,bus,0,542,33.41,370,88,7,70,2
1479,car,0,542,102.98,346,0,0,70,2
1480,train,0,542,71.7,304,87,5,70,2
1480,air,1,542,189.9,69,99,45,70,2
1480,bus,0,542,33.41,370,88,7,70,2
1480,car,0,542,102.98,346,0,0,70,2
1481,train,0,542,71.7,304,87,5,55,2
1481,air,1,542,189.9,69,99,45,55,2
1481,bus,0,542,33.41,370,88,7,55,2
1481,car,0,542,102.98,346,0,0,55,2
1482,train,0,542,71.7,304,87,5,70,2
1482,air,1,542,189.9,69,99,45,70,2
1482,bus,0,542,33.41,370,88,7,70,2
1482,car,0,542,102.98,346,0,0,70,2
1483,train,0,542,71.7,304,87,5,70,2
1483,air,1,542,189.9,69,99,45,70,2
1483,bus,0,542,33.41,370,88,7,70,2
1483,car,0,542,102.98,346,0,0,70,2
1484,train,0,542,71.7,304,87,5,70,2
1484,air,1,542,189.9,69,99,45,70,2
1484,bus,0,542,33.41,370,88,7,70,2
1484,car,0,542,102.98,346,0,0,70,2
1485,train,0,542,71.7,304,87,5,70,2
1485,air,1,542,189.9,69,99,45,70,2
1485,bus,0,542,33.41,370,88,7,70,2
1485,car,0,542,102.98,346,0,0,70,2
1486,train,0,542,71.7,304,87,5,70,2
1486,air,1,542,189.9,69,99,45,70,2
1486,bus,0,542,33.41,370,88,7,70,2
1486,car,0,542,102.98,346,0,0,70,2
1487,train,0,542,71.7,304,87,5,70,2
1487,air,0,542,189.9,69,99,45,70,2
1487,bus,0,542,33.41,370,88,7,70,2
1487,car,1,542,102.98,346,0,0,70,2
1488,train,0,542,71.7,304,87,5,70,2
1488,air,0,542,189.9,69,99,45,70,2
1488,bus,0,542,33.41,370,88,7,70,2
1488,car,1,542,102.98,346,0,0,70,2
1489,train,0,542,73.2,304,102,5,70,2
1489,air,1,542,191.35,69,104,45,70,2
1489,bus,0,542,33.86,370,100,7,70,2
1489,car,0,542,102.98,346,0,0,70,2
1490,train,0,542,73.2,304,102,5,55,2
1490,air,1,542,191.35,69,104,45,55,2
1490,bus,0,542,33.86,370,100,7,55,2
1490,car,0,542,102.98,346,0,0,55,2
1491,train,0,542,73.2,304,102,5,70,2
1491,air,1,542,191.35,69,104,45,70,2
1491,bus,0,542,33.86,370,100,7,70,2
1491,car,0,542,102.98,346,0,0,70,2
1492,train,0,542,73.2,304,102,5,55,2
1492,air,1,542,191.35,69,104,45,55,2
1492,bus,0,542,33.86,370,100,7,55,2
1492,car,0,542,102.98,346,0,0,55,2
1493,train,0,547,74.7,304,105,5,70,2
1493,air,1,547,192.95,69,114,45,70,2
1493,bus,0,547,34.86,370,105,7,70,2
1493,car,0,547,103.93,352,0,0,70,2
1494,train,0,547,74.7,304,105,5,70,2
1494,air,1,547,192.95,69,114,45,70,2
1494,bus,0,547,34.86,370,105,7,70,2
1494,car,0,547,103.93,352,0,0,70,2
1495,train,0,580,75.55,304,110,5,70,1
1495,air,1,580,189.65,69,104,45,70,1
1495,bus,0,580,33.36,370,100,7,70,1
1495,car,0,580,110.2,372,0,0,70,1
1496,train,0,556,73.7,304,105,5,35,1
1496,air,1,556,189.35,69,108,45,35,1
1496,bus,0,556,35.36,370,105,7,35,1
1496,car,0,556,105.64,352,0,0,35,1
1497,train,0,556,73.7,304,105,5,70,1
1497,air,1,556,189.35,69,108,45,70,1
1497,bus,0,556,35.36,370,105,7,70,1
1497,car,0,556,105.64,352,0,0,70,1
1498,train,0,556,73.7,304,105,5,70,1
1498,air,1,556,189.35,69,108,45,70,1
1498,bus,0,556,35.36,370,105,7,70,1
1498,car,0,556,105.64,352,0,0,70,1
1499,train,0,549,75.2,304,105,5,70,1
1499,air,1,549,189.7,69,112,45,70,1
1499,bus,0,549,32.86,370,90,7,70,1
1499,car,0,549,104.31,347,0,0,70,1
1500,train,0,549,75.2,304,105,5,70,1
1500,air,1,549,189.7,69,112,45,70,1
1500,bus,0,549,32.86,370,90,7,70,1
1500,car,0,549,104.31,347,0,0,70,1
1501,train,0,549,75.2,304,105,5,70,1
1501,air,1,549,189.7,69,112,45,70,1
1501,bus,0,549,32.86,370,90,7,70,1
1501,car,0,549,104.31,347,0,0,70,1
1502,train,0,549,75.2,304,105,5,70,1
1502,air,1,549,189.7,69,112,45,70,1
1502,bus,0,549,32.86,370,90,7,70,1
1502,car,0,549,104.31,347,0,0,70,1
1503,train,0,549,75.2,304,105,5,70,1
1503,air,1,549,189.7,69,112,45,70,1
1503,bus,0,549,32.86,370,90,7,70,1
1503,car,0,549,104.31,347,0,0,70,1
1504,train,0,549,75.2,304,105,5,45,1
1504,air,1,549,189.7,69,112,45,45,1
1504,bus,0,549,32.86,370,90,7,45,1
1504,car,0,549,104.31,347,0,0,45,1
1505,train,0,549,75.2,304,105,5,45,1
1505,air,1,549,189.7,69,112,45,45,1
1505,bus,0,549,32.86,370,90,7,45,1
1505,car,0,549,104.31,347,0,0,45,1
1506,train,0,549,75.2,304,105,5,35,1
1506,air,1,549,189.7,69,112,45,35,1
1506,bus,0,549,32.86,370,90,7,35,1
1506,car,0,549,104.31,347,0,0,35,1
1507,train,0,549,75.2,304,105,5,35,1
1507,air,1,549,189.7,69,112,45,35,1
1507,bus,0,549,32.86,370,90,7,35,1
1507,car,0,549,104.31,347,0,0,35,1
1508,train,0,580,81.7,304,125,5,70,1
1508,air,1,580,193.35,69,129,45,70,1
1508,bus,0,580,33.36,370,115,7,70,1
1508,car,0,580,110.2,396,0,0,70,1
1509,train,0,615,79.7,304,145,5,35,1
1509,air,1,615,193.35,69,149,45,35,1
1509,bus,0,615,34.36,370,130,7,35,1
1509,car,0,615,116.85,386,0,0,35,1
1510,train,1,755,101.85,507,85,2,55,1
1510,air,0,755,210.75,84,87,4,55,1
1510,bus,0,755,53.57,629,86,6,55,1
1510,car,0,755,143.45,472,0,0,55,1
1511,train,0,755,101.85,507,85,2,70,1
1511,air,1,755,210.75,84,87,4,70,1
1511,bus,0,755,53.57,629,86,6,70,1
1511,car,0,755,143.45,472,0,0,70,1
1512,train,0,755,101.85,507,85,2,70,1
1512,air,1,755,210.75,84,87,4,70,1
1512,bus,0,755,53.57,629,86,6,70,1
1512,car,0,755,143.45,472,0,0,70,1
1513,train,0,758,102.4,534,93,2,70,1
1513,air,1,758,211.75,84,95,4,70,1
1513,bus,0,758,53.07,629,86,6,70,1
1513,car,0,758,144.02,476,0,0,70,1
1514,train,0,609,76.7,304,135,5,70,1
1514,air,1,609,189.95,69,134,45,70,1
1514,bus,0,609,34.36,370,125,7,70,1
1514,car,0,609,115.71,390,0,0,70,1
1515,train,0,609,76.7,304,135,5,70,1
1515,air,1,609,189.95,69,134,45,70,1
1515,bus,0,609,34.36,370,125,7,70,1
1515,car,0,609,115.71,390,0,0,70,1
1516,train,0,965,108.1,534,145,2,45,1
1516,air,1,965,219.75,84,99,4,45,1
1516,bus,0,965,56.32,629,135,6,45,1
1516,car,0,965,183.35,647,0,0,45,1
1517,train,0,965,108.1,534,145,2,35,1
1517,air,1,965,219.75,84,99,4,35,1
1517,bus,0,965,56.32,629,135,6,35,1
1517,car,0,965,183.35,647,0,0,35,1
1518,train,0,214,42.2,109,100,5,25,1
1518,air,0,214,154.55,60,120,6,25,1
1518,bus,0,214,18.31,119,98,4,25,1
1518,car,1,214,40.66,152,0,0,25,1
1519,train,0,171,37.6,96,90,2,35,1
1519,air,0,171,154.55,60,130,6,35,1
1519,bus,0,171,18.91,119,85,4,35,1
1519,car,1,171,32.49,120,0,0,35,1
1520,train,0,186,40,109,90,5,25,1
1520,air,0,186,154.55,60,120,6,25,1
1520,bus,0,186,18.51,119,93,4,25,1
1520,car,1,186,35.34,129,0,0,25,1
1521,train,0,186,40,109,90,5,70,1
1521,air,0,186,154.55,60,120,6,70,1
1521,bus,0,186,18.51,119,93,4,70,1
1521,car,1,186,35.34,129,0,0,70,1
1522,train,0,265,45.2,109,100,5,35,1
1522,air,0,265,154.55,60,120,6,35,1
1522,bus,0,265,25.71,183,113,8,35,1
1522,car,1,265,50.35,195,0,0,35,1
1523,train,1,249,46.9,148,90,8,35,1
1523,air,0,249,151.7,60,88,6,35,1
1523,bus,0,249,23.71,183,88,8,35,1
1523,car,0,249,47.31,166,0,0,35,1
1524,train,1,249,46.9,148,90,8,55,1
1524,air,0,249,151.7,60,88,6,55,1
1524,bus,0,249,23.71,183,88,8,55,1
1524,car,0,249,47.31,166,0,0,55,1
1525,train,0,249,46.9,148,90,8,70,1
1525,air,0,249,151.7,60,88,6,70,1
1525,bus,0,249,23.71,183,88,8,70,1
1525,car,1,249,47.31,166,0,0,70,1
1526,train,0,249,46.9,148,90,8,70,1
1526,air,0,249,151.7,60,88,6,70,1
1526,bus,0,249,23.71,183,88,8,70,1
1526,car,1,249,47.31,166,0,0,70,1
1527,train,0,249,46.9,148,90,8,70,1
1527,air,0,249,151.7,60,88,6,70,1
1527,bus,0,249,23.71,183,88,8,70,1
1527,car,1,249,47.31,166,0,0,70,1
1528,train,0,280,49.4,148,103,8,35,1
1528,air,0,280,154.55,60,110,6,35,1
1528,bus,0,280,25.71,183,103,8,35,1
1528,car,1,280,53.2,199,0,0,35,1
1529,train,0,280,49.4,148,103,8,45,1
1529,air,0,280,154.55,60,110,6,45,1
1529,bus,0,280,25.71,183,103,8,45,1
1529,car,1,280,53.2,199,0,0,45,1
1530,train,0,348,54.4,148,120,8,70,1
1530,air,0,348,169.75,58,125,36,70,1
1530,bus,0,348,28.39,304,106,2,70,1
1530,car,1,348,66.12,230,0,0,70,1
1531,train,0,348,54.4,148,120,8,55,1
1531,air,0,348,169.75,58,125,36,55,1
1531,bus,0,348,28.39,304,106,2,55,1
1531,car,1,348,66.12,230,0,0,55,1
1532,train,0,424,53.8,238,85,3,55,1
1532,air,0,424,173.15,58,150,36,55,1
1532,bus,0,424,29.39,304,128,2,55,1
1532,car,1,424,80.56,272,0,0,55,1
1533,train,0,482,57.8,238,110,3,5,1
1533,air,0,482,173.15,58,150,36,5,1
1533,bus,0,482,29.39,304,128,2,5,1
1533,car,1,482,91.58,314,0,0,5,1
1534,train,1,428,64.4,263,99,3,45,2
1534,air,0,428,161.75,58,100,36,45,2
1534,bus,0,428,32.35,290,95,10,45,2
1534,car,0,428,81.32,293,0,0,45,2
1535,train,1,428,64.4,263,99,3,55,2
1535,air,0,428,161.75,58,100,36,55,2
1535,bus,0,428,32.35,290,95,10,55,2
1535,car,0,428,81.32,293,0,0,55,2
1536,train,1,428,64.4,263,99,3,70,2
1536,air,0,428,161.75,58,100,36,70,2
1536,bus,0,428,32.35,290,95,10,70,2
1536,car,0,428,81.32,293,0,0,70,2
1537,train,0,428,64.4,263,99,3,70,2
1537,air,1,428,161.75,58,100,36,70,2
1537,bus,0,428,32.35,290,95,10,70,2
1537,car,0,428,81.32,293,0,0,70,2
1538,train,0,428,64.4,263,99,3,70,2
1538,air,1,428,161.75,58,100,36,70,2
1538,bus,0,428,32.35,290,95,10,70,2
1538,car,0,428,81.32,293,0,0,70,2
1539,train,0,428,64.4,263,99,3,70,2
1539,air,1,428,161.75,58,100,36,70,2
1539,bus,0,428,32.35,290,95,10,70,2
1539,car,0,428,81.32,293,0,0,70,2
1540,train,0,428,64.4,263,99,3,35,2
1540,air,1,428,161.75,58,100,36,35,2
1540,bus,0,428,32.35,290,95,10,35,2
1540,car,0,428,81.32,293,0,0,35,2
1541,train,0,428,64.4,263,99,3,55,2
1541,air,1,428,161.75,58,100,36,55,2
1541,bus,0,428,32.35,290,95,10,55,2
1541,car,0,428,81.32,293,0,0,55,2
1542,train,0,428,64.4,263,99,3,25,2
1542,air,1,428,161.75,58,100,36,25,2
1542,bus,0,428,32.35,290,95,10,25,2
1542,car,0,428,81.32,293,0,0,25,2
1543,train,0,428,64.4,263,99,3,70,2
1543,air,1,428,161.75,58,100,36,70,2
1543,bus,0,428,32.35,290,95,10,70,2
1543,car,0,428,81.32,293,0,0,70,2
1544,train,0,428,64.4,263,99,3,55,2
1544,air,1,428,161.75,58,100,36,55,2
1544,bus,0,428,32.35,290,95,10,55,2
1544,car,0,428,81.32,293,0,0,55,2
1545,train,0,428,64.4,263,99,3,55,2
1545,air,1,428,161.75,58,100,36,55,2
1545,bus,0,428,32.35,290,95,10,55,2
1545,car,0,428,81.32,293,0,0,55,2
1546,train,0,428,64.4,263,99,3,34,2
1546,air,1,428,161.75,58,100,36,34,2
1546,bus,0,428,32.35,290,95,10,34,2
1546,car,0,428,81.32,293,0,0,34,2
1547,train,0,428,64.4,263,99,3,70,2
1547,air,1,428,161.75,58,100,36,70,2
1547,bus,0,428,32.35,290,95,10,70,2
1547,car,0,428,81.32,293,0,0,70,2
1548,train,0,428,64.4,263,99,3,45,2
1548,air,1,428,161.75,58,100,36,45,2
1548,bus,0,428,32.35,290,95,10,45,2
1548,car,0,428,81.32,293,0,0,45,2
1549,train,0,428,64.4,263,99,3,45,2
1549,air,1,428,161.75,58,100,36,45,2
1549,bus,0,428,32.35,290,95,10,45,2
1549,car,0,428,81.32,293,0,0,45,2
1550,train,0,428,64.4,263,99,3,34,2
1550,air,1,428,161.75,58,100,36,34,2
1550,bus,0,428,32.35,290,95,10,34,2
1550,car,0,428,81.32,293,0,0,34,2
1551,train,0,428,64.4,263,99,3,70,2
1551,air,1,428,161.75,58,100,36,70,2
1551,bus,0,428,32.35,290,95,10,70,2
1551,car,0,428,81.32,293,0,0,70,2
1552,train,0,428,64.4,263,99,3,70,2
1552,air,1,428,161.75,58,100,36,70,2
1552,bus,0,428,32.35,290,95,10,70,2
1552,car,0,428,81.32,293,0,0,70,2
1553,train,0,428,64.4,263,99,3,70,2
1553,air,1,428,161.75,58,100,36,70,2
1553,bus,0,428,32.35,290,95,10,70,2
1553,car,0,428,81.32,293,0,0,70,2
1554,train,0,428,64.4,263,99,3,70,2
1554,air,1,428,161.75,58,100,36,70,2
1554,bus,0,428,32.35,290,95,10,70,2
1554,car,0,428,81.32,293,0,0,70,2
1555,train,0,428,64.4,263,99,3,45,2
1555,air,1,428,161.75,58,100,36,45,2
1555,bus,0,428,32.35,290,95,10,45,2
1555,car,0,428,81.32,293,0,0,45,2
1556,train,0,428,64.4,263,99,3,70,2
1556,air,1,428,161.75,58,100,36,70,2
1556,bus,0,428,32.35,290,95,10,70,2
1556,car,0,428,81.32,293,0,0,70,2
1557,train,0,428,64.4,263,99,3,70,2
1557,air,1,428,161.75,58,100,36,70,2
1557,bus,0,428,32.35,290,95,10,70,2
1557,car,0,428,81.32,293,0,0,70,2
1558,train,0,428,64.4,263,99,3,35,2
1558,air,1,428,161.75,58,100,36,35,2
1558,bus,0,428,32.35,290,95,10,35,2
1558,car,0,428,81.32,293,0,0,35,2
1559,train,0,428,64.4,263,99,3,70,2
1559,air,1,428,161.75,58,100,36,70,2
1559,bus,0,428,32.35,290,95,10,70,2
1559,car,0,428,81.32,293,0,0,70,2
1560,train,0,428,64.4,263,99,3,70,2
1560,air,1,428,161.75,58,100,36,70,2
1560,bus,0,428,32.35,290,95,10,70,2
1560,car,0,428,81.32,293,0,0,70,2
1561,train,0,428,64.4,263,99,3,34,2
1561,air,1,428,161.75,58,100,36,34,2
1561,bus,0,428,32.35,290,95,10,34,2
1561,car,0,428,81.32,293,0,0,34,2
1562,train,0,428,64.4,263,99,3,30,2
1562,air,1,428,161.75,58,100,36,30,2
1562,bus,0,428,32.35,290,95,10,30,2
1562,car,0,428,81.32,293,0,0,30,2
1563,train,0,428,64.4,263,99,3,55,2
1563,air,1,428,161.75,58,100,36,55,2
1563,bus,0,428,32.35,290,95,10,55,2
1563,car,0,428,81.32,293,0,0,55,2
1564,train,0,428,64.4,263,99,3,70,2
1564,air,1,428,161.75,58,100,36,70,2
1564,bus,0,428,32.35,290,95,10,70,2
1564,car,0,428,81.32,293,0,0,70,2
1565,train,0,428,64.4,263,99,3,55,2
1565,air,1,428,161.75,58,100,36,55,2
1565,bus,0,428,32.35,290,95,10,55,2
1565,car,0,428,81.32,293,0,0,55,2
1566,train,0,428,64.4,263,99,3,70,2
1566,air,1,428,161.75,58,100,36,70,2
1566,bus,0,428,32.35,290,95,10,70,2
1566,car,0,428,81.32,293,0,0,70,2
1567,train,0,428,64.4,263,99,3,45,2
1567,air,1,428,161.75,58,100,36,45,2
1567,bus,0,428,32.35,290,95,10,45,2
1567,car,0,428,81.32,293,0,0,45,2
1568,train,0,428,64.4,263,99,3,70,2
1568,air,1,428,161.75,58,100,36,70,2
1568,bus,0,428,32.35,290,95,10,70,2
1568,car,0,428,81.32,293,0,0,70,2
1569,train,0,428,64.4,263,99,3,70,2
1569,air,1,428,161.75,58,100,36,70,2
1569,bus,0,428,32.35,290,95,10,70,2
1569,car,0,428,81.32,293,0,0,70,2
1570,train,0,428,64.4,263,99,3,70,2
1570,air,0,428,161.75,58,100,36,70,2
1570,bus,0,428,32.35,290,95,10,70,2
1570,car,1,428,81.32,293,0,0,70,2
1571,train,1,438,66.1,263,100,3,25,2
1571,air,0,438,163.15,58,100,36,25,2
1571,bus,0,438,32.15,290,98,10,25,2
1571,car,0,438,83.22,306,0,0,25,2
1572,train,0,438,66.1,263,100,3,45,2
1572,air,1,438,163.15,58,100,36,45,2
1572,bus,0,438,32.15,290,98,10,45,2
1572,car,0,438,83.22,306,0,0,45,2
1573,train,0,438,66.1,263,100,3,70,2
1573,air,1,438,163.15,58,100,36,70,2
1573,bus,0,438,32.15,290,98,10,70,2
1573,car,0,438,83.22,306,0,0,70,2
1574,train,0,438,66.1,263,100,3,55,2
1574,air,1,438,163.15,58,100,36,55,2
1574,bus,0,438,32.15,290,98,10,55,2
1574,car,0,438,83.22,306,0,0,55,2
1575,train,0,438,66.1,263,100,3,70,2
1575,air,1,438,163.15,58,100,36,70,2
1575,bus,0,438,32.15,290,98,10,70,2
1575,car,0,438,83.22,306,0,0,70,2
1576,train,0,473,68.4,263,135,3,35,1
1576,air,1,473,165.75,58,125,36,35,1
1576,bus,0,473,32.15,290,123,10,35,1
1576,car,0,473,89.87,313,0,0,35,1
1577,train,1,433,67.4,263,105,3,25,1
1577,air,0,433,168.15,58,105,36,25,1
1577,bus,0,433,31.15,290,93,10,25,1
1577,car,0,433,82.27,299,0,0,25,1
1578,train,1,433,67.4,263,105,3,5,1
1578,air,0,433,168.15,58,105,36,5,1
1578,bus,0,433,31.15,290,93,10,5,1
1578,car,0,433,82.27,299,0,0,5,1
1579,train,0,433,67.4,263,105,3,45,1
1579,air,1,433,168.15,58,105,36,45,1
1579,bus,0,433,31.15,290,93,10,45,1
1579,car,0,433,82.27,299,0,0,45,1
1580,train,0,433,67.4,263,105,3,70,1
1580,air,1,433,168.15,58,105,36,70,1
1580,bus,0,433,31.15,290,93,10,70,1
1580,car,0,433,82.27,299,0,0,70,1
1581,train,0,433,67.4,263,105,3,70,1
1581,air,0,433,168.15,58,105,36,70,1
1581,bus,0,433,31.15,290,93,10,70,1
1581,car,1,433,82.27,299,0,0,70,1
1582,train,0,697,81.2,304,125,5,70,1
1582,air,1,697,195.15,69,130,45,70,1
1582,bus,0,697,35.51,370,118,7,70,1
1582,car,0,697,132.43,457,0,0,70,1
1583,train,0,540,73.75,304,100,5,70,2
1583,air,1,540,185.15,69,105,45,70,2
1583,bus,0,540,33.41,370,96,7,70,2
1583,car,0,540,102.6,342,0,0,70,2
1584,train,0,540,73.75,304,100,5,70,2
1584,air,1,540,185.15,69,105,45,70,2
1584,bus,0,540,33.41,370,96,7,70,2
1584,car,0,540,102.6,342,0,0,70,2
1585,train,0,540,73.75,304,100,5,45,2
1585,air,1,540,185.15,69,105,45,45,2
1585,bus,0,540,33.41,370,96,7,45,2
1585,car,0,540,102.6,342,0,0,45,2
1586,train,0,540,73.75,304,100,5,70,2
1586,air,0,540,185.15,69,105,45,70,2
1586,bus,0,540,33.41,370,96,7,70,2
1586,car,1,540,102.6,342,0,0,70,2
1587,train,1,545,71.2,304,87,5,70,2
1587,air,0,545,191.7,69,105,45,70,2
1587,bus,0,545,33.56,370,91,7,70,2
1587,car,0,545,103.55,349,0,0,70,2
1588,train,1,545,71.2,304,87,5,70,2
1588,air,0,545,191.7,69,105,45,70,2
1588,bus,0,545,33.56,370,91,7,70,2
1588,car,0,545,103.55,349,0,0,70,2
1589,train,1,545,71.2,304,87,5,70,2
1589,air,0,545,191.7,69,105,45,70,2
1589,bus,0,545,33.56,370,91,7,70,2
1589,car,0,545,103.55,349,0,0,70,2
1590,train,1,545,71.2,304,87,5,70,2
1590,air,0,545,191.7,69,105,45,70,2
1590,bus,0,545,33.56,370,91,7,70,2
1590,car,0,545,103.55,349,0,0,70,2
1591,train,1,545,71.2,304,87,5,70,2
1591,air,0,545,191.7,69,105,45,70,2
1591,bus,0,545,33.56,370,91,7,70,2
1591,car,0,545,103.55,349,0,0,70,2
1592,train,0,545,71.2,304,87,5,70,2
1592,air,1,545,191.7,69,105,45,70,2
1592,bus,0,545,33.56,370,91,7,70,2
