상위구역,읍면동명,인구,취업자수,종사자수,학생수
서울특별시 강서구,공항동,23770,11741,35924,2715
서울특별시 강서구,방화1동,43598,20229,10107,3524
서울특별시 강서구,방화2동,23556,11376,11787,1777
서울특별시 강서구,방화3동,24418,11694,4573,2816
서울특별시 강서구,화곡3동,21976,10508,4863,0
서울특별시 강서구,발산1동,38296,16980,11795,14072
서울특별시 강서구,우장산동,44085,20381,6587,2982
서울특별시 강서구,가양1동,25567,12921,11639,1490
서울특별시 관악구,보라매동,25013,12319,7115,2672
서울특별시 관악구,은천동,34877,16887,7587,2002
서울특별시 관악구,청룡동,29496,15460,12163,4530
서울특별시 관악구,낙성대동,17345,9063,8930,1302
서울특별시 관악구,인헌동,27645,13962,4602,1352
서울특별시 관악구,남현동,18130,9352,6397,844
서울특별시 관악구,청림동,16246,7595,1153,0
서울특별시 관악구,행운동,29611,15392,5865,2727
서울특별시 관악구,중앙동,15035,7781,6094,426
서울특별시 관악구,성현동,32435,14942,2540,4953
서울특별시 관악구,서원동,23451,12592,7563,329
서울특별시 관악구,신원동,19839,10116,2276,1091
서울특별시 관악구,신사동,26615,13982,4428,627
서울특별시 관악구,신림동,20560,11978,5842,522
서울특별시 관악구,조원동,20154,10764,6732,587
서울특별시 관악구,서림동,24714,13093,2584,1145
서울특별시 관악구,대학동,24117,13495,12777,29935
서울특별시 관악구,삼성동,25845,12166,2370,2086
서울특별시 관악구,난향동,16139,7492,1999,1206
서울특별시 관악구,난곡동,29144,13978,2446,2584
서울특별시 관악구,미성동,32229,15536,6427,5017
서울특별시 광진구,자양3동,28839,13671,5908,4087
서울특별시 광진구,자양4동,27235,14325,7067,365
서울특별시 광진구,자양1동,23063,11738,9028,1189
서울특별시 광진구,자양2동,26043,12656,7974,3746
서울특별시 광진구,화양동,25262,13597,14420,22651
서울특별시 광진구,군자동,22178,11184,9582,14910
서울특별시 광진구,능동,11345,6027,5680,2775
서울특별시 광진구,중곡4동,30197,14607,4763,5018
서울특별시 광진구,구의2동,24619,11741,4929,1555
서울특별시 광진구,구의1동,22520,11701,7100,1665
서울특별시 광진구,구의3동,28164,13680,17283,960
서울특별시 광진구,광장동,34482,15294,10812,10273
서울특별시 광진구,중곡1동,15464,7922,6585,0
서울특별시 광진구,중곡2동,21822,10917,7298,1239
서울특별시 광진구,중곡3동,17118,8553,4762,829
서울특별시 구로구,신도림동,36997,17618,14948,4056
서울특별시 구로구,구로1동,21777,10479,3092,3148
서울특별시 구로구,구로5동,34854,18016,25831,3066
서울특별시 구로구,구로2동,37589,19605,31538,1567
서울특별시 구로구,구로3동,27204,14568,82378,2303
서울특별시 구로구,구로4동,28817,14951,5302,1086
서울특별시 구로구,가리봉동,18068,10244,3705,816
서울특별시 구로구,고척1동,24714,11619,9085,10225
서울특별시 구로구,고척2동,29796,13983,3923,3336
서울특별시 구로구,오류1동,21294,10629,4710,803
서울특별시 구로구,수궁동,24887,11720,5691,6034
서울특별시 구로구,개봉1동,34750,16528,5323,2675
서울특별시 구로구,개봉2동,33646,15860,2913,0
서울특별시 구로구,개봉3동,21699,10251,4174,3462
서울특별시 구로구,오류2동,44067,19950,7362,7724
서울특별시 금천구,가산동,23412,13466,151388,0
서울특별시 금천구,독산1동,36014,18773,24185,2826
서울특별시 금천구,독산2동,22498,11284,3239,1339
서울특별시 금천구,독산3동,30926,16118,8294,2563
서울특별시 금천구,독산4동,18624,9418,3179,414
서울특별시 금천구,시흥1동,36512,17886,14578,3760
서울특별시 금천구,시흥4동,22290,10665,1873,1400
서울특별시 금천구,시흥2동,22833,10444,1787,4589
서울특별시 금천구,시흥3동,11607,5531,10456,2998
서울특별시 금천구,시흥5동,21818,10310,3436,618
서울특별시 노원구,월계1동,24037,11145,5439,12085
서울특별시 노원구,월계2동,26439,12101,3387,11635
서울특별시 노원구,월계3동,32794,15316,3510,2245
서울특별시 노원구,공릉1동,39411,18855,11864,1847
서울특별시 노원구,공릉2동,42611,19650,11950,34891
서울특별시 노원구,하계1동,29146,13173,7547,7460
서울특별시 노원구,하계2동,23705,10672,1209,3230
서울특별시 노원구,중계2·3동,37929,17130,5239,7444
서울특별시 노원구,중계본동,26440,11662,5309,4962
서울특별시 노원구,중계1동,28105,12175,4117,6025
서울특별시 노원구,중계4동,21469,9636,3824,5629
서울특별시 노원구,상계1동,40410,18936,9674,3467
서울특별시 노원구,상계8동,24874,11657,1922,3162
서울특별시 노원구,상계9동,22465,10334,2400,6498
서울특별시 노원구,상계2동,21311,10100,9678,1100
서울특별시 노원구,상계5동,24184,11154,3678,771
서울특별시 노원구,상계3·4동,31662,14504,5226,1153
서울특별시 노원구,상계10동,18347,8765,2009,3062
서울특별시 노원구,상계6·7동,34901,16288,16046,5698
서울특별시 도봉구,쌍문1동,21454,9914,3838,10095
서울특별시 도봉구,쌍문2동,20178,9462,5253,1684
서울특별시 도봉구,쌍문3동,17368,8357,3710,617
서울특별시 도봉구,쌍문4동,19834,9181,1847,5603
서울특별시 도봉구,방학3동,28875,13189,2929,2745
서울특별시 도봉구,방학1동,30050,14235,10649,2535
서울특별시 도봉구,방학2동,21202,9879,2901,1253
서울특별시 도봉구,창1동,26547,12387,3620,3953
서울특별시 도봉구,창4동,28055,13002,7581,3747
서울특별시 도봉구,창5동,25796,12203,7136,1487
서울특별시 도봉구,창2동,30391,14473,4221,1025
서울특별시 도봉구,창3동,15043,7034,2003,866
서울특별시 도봉구,도봉1동,22208,10316,5745,2654
서울특별시 도봉구,도봉2동,27816,12859,6735,1757
서울특별시 동대문구,용신동,31558,15725,32089,1949
서울특별시 동대문구,제기동,26159,12434,12225,2159
서울특별시 동대문구,전농1동,29300,13633,8611,1647
서울특별시 동대문구,전농2동,20271,9311,4645,16390
서울특별시 동대문구,답십리2동,29172,13760,6112,496
서울특별시 동대문구,답십리1동,23709,11464,10289,1803
서울특별시 동대문구,회기동,12896,6092,10312,22742
서울특별시 동대문구,청량리동,21947,10211,8537,2567
서울특별시 동대문구,장안1동,36696,17931,21265,2245
서울특별시 동대문구,장안2동,30173,14249,10873,3631
서울특별시 동대문구,휘경1동,14624,7231,4555,0
서울특별시 동대문구,휘경2동,25210,11761,5305,6589
서울특별시 동대문구,이문1동,31868,15159,6626,12182
서울특별시 동대문구,이문2동,22123,10298,1935,881
서울특별시 동작구,노량진2동,14642,7455,7099,0
서울특별시 동작구,대방동,38401,17986,11828,9843
서울특별시 동작구,노량진1동,34824,17634,9706,1974
서울특별시 동작구,상도1동,45526,21804,8250,17906
서울특별시 동작구,상도2동,27021,13101,4517,1940
서울특별시 동작구,상도3동,24739,12045,2583,435
서울특별시 동작구,상도4동,29040,14056,2742,1523
서울특별시 동작구,흑석동,34268,15983,9369,25018
서울특별시 동작구,사당1동,23273,12249,10087,662
서울특별시 동작구,사당3동,23158,11091,3840,5032
서울특별시 동작구,사당4동,14286,7087,1821,423
서울특별시 동작구,사당5동,12820,6221,1505,2414
서울특별시 동작구,사당2동,28382,13818,5416,2547
서울특별시 동작구,신대방1동,27699,13446,4106,1692
서울특별시 동작구,신대방2동,20324,9722,20029,3456
서울특별시 마포구,대흥동,13578,6905,11034,14105
서울특별시 마포구,염리동,11147,5374,6603,5458
서울특별시 마포구,공덕동,37513,18465,19681,774
서울특별시 마포구,아현동,24638,12204,13162,2076
서울특별시 마포구,용강동,21269,10130,19507,0
서울특별시 마포구,신수동,21830,10397,5355,2552
서울특별시 마포구,도화동,21859,10443,16202,896
서울특별시 마포구,서강동,25832,12741,11277,16424
서울특별시 마포구,서교동,26863,14188,60627,1222
서울특별시 마포구,합정동,18472,9572,14545,1606
서울특별시 마포구,연남동,17792,9104,5818,1659
서울특별시 마포구,망원1동,21220,10556,4749,0
서울특별시 마포구,망원2동,19751,9377,5061,1505
서울특별시 마포구,성산1동,20024,9897,11299,3384
서울특별시 마포구,성산2동,38519,18040,11362,3881
서울특별시 마포구,상암동,32185,14514,35635,5160
서울특별시 서대문구,천연동,19623,9018,2826,2971
서울특별시 서대문구,충현동,19086,9203,23999,7134
서울특별시 서대문구,북아현동,11832,5722,1979,3323
서울특별시 서대문구,신촌동,21629,10999,37178,53215
서울특별시 서대문구,연희동,41530,20124,11419,2402
서울특별시 서대문구,홍제1동,24665,11520,4396,1296
서울특별시 서대문구,홍제3동,19584,9044,3925,2568
서울특별시 서대문구,홍제2동,15186,7082,1467,0
서울특별시 서대문구,홍은1동,23637,10837,2275,950
서울특별시 서대문구,홍은2동,30717,14228,5801,12163
서울특별시 서대문구,남가좌1동,5356,2432,1515,945
서울특별시 서대문구,남가좌2동,24631,11376,4030,10360
서울특별시 서대문구,북가좌1동,19951,9233,2895,2858
서울특별시 서대문구,북가좌2동,35063,16440,6899,0
서울특별시 서초구,서초1동,19813,9608,31743,4357
서울특별시 서초구,서초2동,19609,9538,49707,3255
서울특별시 서초구,서초3동,27324,13266,75343,4965
서울특별시 서초구,서초4동,26767,12047,27259,3162
서울특별시 서초구,잠원동,32827,15755,18274,3339
서울특별시 서초구,반포본동,11608,4926,2584,5030
서울특별시 서초구,반포1동,28613,14146,9680,4433
서울특별시 서초구,반포2동,21354,9265,2883,3379
서울특별시 서초구,반포3동,17740,7991,7453,1502
서울특별시 서초구,반포4동,18821,8716,34251,950
서울특별시 서초구,방배본동,20292,9202,10986,1327
서울특별시 서초구,방배1동,15918,7732,15659,848
서울특별시 서초구,방배2동,25893,12376,19514,1836
서울특별시 서초구,방배3동,22031,10339,13931,6050
서울특별시 서초구,방배4동,24694,11601,14555,3492
서울특별시 서초구,양재1동,44649,20581,46740,4241
서울특별시 서초구,양재2동,22080,11405,50239,2066
서울특별시 서초구,내곡동,17143,7747,8681,983
서울특별시 성동구,왕십리2동,16069,7858,2350,573
서울특별시 성동구,행당1동,14136,6868,8419,25543
서울특별시 성동구,왕십리도선동,21269,10406,10592,935
서울특별시 성동구,마장동,23290,11124,12377,2074
서울특별시 성동구,사근동,13063,6217,11041,10026
서울특별시 성동구,행당2동,24423,11420,1864,1890
서울특별시 성동구,응봉동,16002,7306,955,1839
서울특별시 성동구,금호1가동,12645,5934,1872,749
서울특별시 성동구,금호4가동,13788,6661,1866,811
서울특별시 성동구,금호2·3가동,23539,11378,2471,688
서울특별시 성동구,옥수동,23047,11132,2766,2474
서울특별시 성동구,성수1가1동,16323,8112,6611,3257
서울특별시 성동구,성수1가2동,16443,8400,16964,339
서울특별시 성동구,성수2가1동,18448,9359,18130,1798
서울특별시 성동구,성수2가3동,11761,6098,44730,446
서울특별시 성동구,송정동,11696,5983,2645,351
서울특별시 성동구,용답동,16334,8309,14958,395
서울특별시 성북구,정릉2동,23768,10923,2948,1631
서울특별시 성북구,정릉3동,16609,7553,4330,21034
서울특별시 성북구,정릉4동,26667,12308,3991,9632
서울특별시 성북구,성북동,16925,8054,5461,3501
서울특별시 성북구,돈암1동,16325,7614,1715,2624
서울특별시 성북구,돈암2동,22659,10252,1236,552
서울특별시 성북구,보문동,14468,7184,5333,834
서울특별시 성북구,삼선동,26406,12596,10764,10444
서울특별시 성북구,동선동,16455,8163,10244,13274
서울특별시 성북구,정릉1동,18618,8564,2010,0
서울특별시 성북구,길음1동,36272,16346,3790,4107
서울특별시 성북구,길음2동,12862,6015,5090,1221
서울특별시 성북구,안암동,17758,8611,14283,31551
서울특별시 성북구,종암동,41870,19374,7243,4051
서울특별시 성북구,월곡1동,27228,12485,5543,3193
서울특별시 성북구,월곡2동,20653,9737,8375,8001
서울특별시 성북구,장위1동,21653,10246,2708,1205
서울특별시 성북구,장위2동,19572,9199,4876,1414
서울특별시 성북구,장위3동,12994,6076,3792,1652
서울특별시 성북구,석관동,34276,16389,8937,5582
서울특별시 송파구,풍납1동,17409,8574,2757,703
서울특별시 송파구,풍납2동,24530,11793,15795,3672
서울특별시 송파구,거여1동,14003,6596,2958,750
서울특별시 송파구,거여2동,19695,9288,3987,2262
서울특별시 송파구,마천1동,21464,9990,2300,1078
서울특별시 송파구,마천2동,19799,9437,4657,619
서울특별시 송파구,방이1동,15374,7196,10965,3117
서울특별시 송파구,오륜동,18069,7939,4479,7466
서울특별시 송파구,오금동,34399,16416,17012,6492
서울특별시 송파구,방이2동,24394,12544,22293,1749
서울특별시 송파구,송파1동,25249,13037,13414,826
서울특별시 송파구,석촌동,33779,17380,16427,1100
서울특별시 송파구,삼전동,32127,16599,12418,2832
서울특별시 송파구,잠실본동,28545,14879,19053,715
서울특별시 송파구,송파2동,20576,9671,5501,5787
서울특별시 송파구,가락본동,26811,13385,31674,2127
서울특별시 송파구,가락1동,699,320,10539,0
서울특별시 송파구,가락2동,33037,15538,10838,3073
서울특별시 송파구,문정1동,20438,10057,7880,3200
서울특별시 송파구,문정2동,21517,10900,17613,667
서울특별시 송파구,장지동,34046,15985,11916,4138
서울특별시 송파구,위례동,15793,7158,606,1687
서울특별시 송파구,잠실7동,9652,4215,1003,3637
서울특별시 송파구,잠실2동,34358,15258,4040,7727
서울특별시 송파구,잠실3동,34627,15812,9869,3766
서울특별시 송파구,잠실4동,28379,13158,1809,4087
서울특별시 송파구,잠실6동,16346,7579,38090,770
서울특별시 양천구,목1동,31035,14071,22234,5677
서울특별시 양천구,목5동,41411,18304,10209,9681
서울특별시 양천구,목2동,30368,14923,3984,847
서울특별시 양천구,목3동,21105,10293,4703,912
서울특별시 양천구,목4동,26759,12284,4452,3410
서울특별시 양천구,신월1동,22595,11090,4786,0
서울특별시 양천구,신월3동,16725,8163,4095,4892
서울특별시 양천구,신월5동,15482,7357,4251,2724
서울특별시 양천구,신월2동,22593,10686,3837,3133
서울특별시 양천구,신정4동,35220,17369,14509,2558
서울특별시 양천구,신월4동,19280,8909,4084,1230
서울특별시 양천구,신월6동,7595,3565,3359,1309
서울특별시 양천구,신월7동,22459,10611,5709,1686
서울특별시 양천구,신정3동,51513,23775,9146,7702
서울특별시 양천구,신정1동,20652,9208,5010,2692
서울특별시 양천구,신정2동,20394,9293,3564,3758
서울특별시 양천구,신정6동,24489,11068,5934,2944
서울특별시 양천구,신정7동,29785,13678,4428,4426
서울특별시 영등포구,여의동,31204,14267,153181,4958
서울특별시 영등포구,당산1동,20296,10318,18382,0
서울특별시 영등포구,양평1동,16653,8378,20939,1520
서울특별시 영등포구,영등포동,18377,10071,39315,556
서울특별시 영등포구,문래동,30086,14202,38775,3878
서울특별시 영등포구,당산2동,34686,17620,21386,2650
서울특별시 영등포구,양평2동,21627,10820,20937,2912
서울특별시 영등포구,신길1동,22000,11335,5267,2847
서울특별시 영등포구,신길3동,18280,9005,3035,604
서울특별시 영등포구,신길4동,11516,5721,1875,538
서울특별시 영등포구,신길5동,14775,7400,2968,2209
서울특별시 영등포구,신길6동,21388,10532,4681,1633
서울특별시 영등포구,신길7동,12622,6070,2650,403
서울특별시 영등포구,영등포본동,26015,13114,5348,1642
서울특별시 영등포구,도림동,23191,12176,3293,0
서울특별시 영등포구,대림1동,17710,8923,4417,868
서울특별시 영등포구,대림2동,24761,13427,4641,748
서울특별시 영등포구,대림3동,30846,15866,10715,1962
서울특별시 용산구,후암동,17544,8430,5134,980
서울특별시 용산구,용산2가동,11802,5869,3132,2974
서울특별시 용산구,이태원2동,9845,4893,3326,829
서울특별시 용산구,원효로2동,14601,6771,8140,1918
서울특별시 용산구,효창동,9122,4313,2568,1297
서울특별시 용산구,용문동,12157,5787,1734,0
서울특별시 용산구,청파동,20630,10240,9172,17277
서울특별시 용산구,원효로1동,13834,7006,11386,424
서울특별시 용산구,남영동,7519,4102,16445,0
서울특별시 용산구,한강로동,14700,7267,36080,1236
서울특별시 용산구,이촌1동,25654,11353,4062,2995
서울특별시 용산구,이촌2동,8686,4113,727,0
서울특별시 용산구,서빙고동,13267,6049,4293,923
서울특별시 용산구,이태원1동,7631,3883,8014,470
서울특별시 용산구,보광동,15904,7972,1973,2838
서울특별시 용산구,한남동,20393,10383,16816,316
서울특별시 은평구,녹번동,31037,14880,9079,1735
서울특별시 은평구,대조동,31593,15411,8130,3208
서울특별시 은평구,불광1동,40509,19061,6968,1798
서울특별시 은평구,불광2동,28285,13456,4233,3394
서울특별시 은평구,갈현1동,24521,11625,5011,1019
서울특별시 은평구,갈현2동,29251,13775,5654,7631
서울특별시 은평구,구산동,31118,14381,5192,7511
서울특별시 은평구,역촌동,47875,22686,8037,1744
서울특별시 은평구,응암1동,25932,12341,7533,2697
서울특별시 은평구,응암2동,19277,8947,2005,1307
서울특별시 은평구,응암3동,25674,12063,4806,2885
서울특별시 은평구,신사1동,27001,12886,3851,1285
서울특별시 은평구,신사2동,21080,9892,3280,4235
서울특별시 은평구,증산동,18519,8750,4225,1859
서울특별시 은평구,수색동,15652,7437,2735,434
서울특별시 은평구,진관동,50910,22482,6384,9539
서울특별시 종로구,삼청동,2668,1223,4736,1913
서울특별시 종로구,가회동,4357,2066,12215,2255
서울특별시 종로구,청운효자동,12809,5794,6275,6525
서울특별시 종로구,부암동,10164,4699,3630,10883
서울특별시 종로구,평창동,17701,8076,3059,1076
서울특별시 종로구,사직동,8983,4168,51375,1569
서울특별시 종로구,무악동,7775,3474,1496,420
서울특별시 종로구,교남동,4336,2037,3124,1345
서울특별시 종로구,종로1·2·3·4가동,6832,3550,110405,525
서울특별시 종로구,종로5·6가동,5070,2525,25713,277
서울특별시 종로구,이화동,8490,4298,18239,5128
서울특별시 종로구,혜화동,20519,9817,9667,26677
서울특별시 종로구,창신1동,6267,3230,7014,629
서울특별시 종로구,창신2동,10718,5450,2111,0
서울특별시 종로구,창신3동,7172,3433,706,760
서울특별시 종로구,숭인1동,6729,3306,1570,0
서울특별시 종로구,숭인2동,9680,5094,7424,1296
서울특별시 중구,소공동,2324,1265,72671,3323
서울특별시 중구,회현동,5337,2706,53750,583
서울특별시 중구,명동,2868,1516,122197,6481
서울특별시 중구,중림동,8286,4014,7387,1946
서울특별시 중구,필동,4489,2262,26777,16698
서울특별시 중구,장충동,5976,2881,9389,280
서울특별시 중구,광희동,5727,2955,39378,251
서울특별시 중구,을지로동,1514,796,30478,0
서울특별시 중구,신당5동,9849,4825,3915,1335
서울특별시 중구,황학동,12657,6569,7063,0
서울특별시 중구,신당동,8922,4651,29061,3075
서울특별시 중구,동화동,11018,5181,3809,846
서울특별시 중구,다산동,15007,7337,9624,1690
서울특별시 중구,약수동,17758,8365,3503,0
서울특별시 중구,청구동,14400,6866,4266,2353
서울특별시 중랑구,면목본동,35470,17714,6960,1944
서울특별시 중랑구,면목3·8동,27097,13299,8054,9130
서울특별시 중랑구,망우3동,17725,8531,3430,2567
서울특별시 중랑구,망우본동,31270,15277,10653,5412
서울특별시 중랑구,면목2동,26247,12843,5769,1305
서울특별시 중랑구,면목5동,10578,5197,3135,0
서울특별시 중랑구,상봉2동,18249,9457,10814,0
서울특별시 중랑구,면목4동,20762,10062,3529,1780
서울특별시 중랑구,면목7동,22526,11033,4019,403
서울특별시 중랑구,상봉1동,25235,11876,6968,3111
서울특별시 중랑구,신내1동,40058,18190,8886,2267
서울특별시 중랑구,신내2동,22580,10574,6094,2833
서울특별시 중랑구,중화1동,20364,9796,3431,2744
서울특별시 중랑구,중화2동,27267,13756,6769,0
서울특별시 중랑구,묵1동,33057,15662,5366,4496
서울특별시 중랑구,묵2동,19461,9520,4544,1110
인천광역시 계양구,효성1동,29748,14162,4415,5125
인천광역시 계양구,효성2동,32371,15423,7961,1286
인천광역시 계양구,계산1동,21968,10918,7557,4315
인천광역시 계양구,계산2동,17251,8497,5143,6945
인천광역시 계양구,계산3동,21783,10675,2409,2716
인천광역시 계양구,작전1동,30854,14648,4543,5215
인천광역시 계양구,작전2동,25327,12441,8544,527
인천광역시 계양구,계산4동,21814,10648,15068,6024
인천광역시 계양구,작전서운동,33101,15565,11118,3856
인천광역시 계양구,계양2동,37936,18024,5733,4250
인천광역시 계양구,계양1동,22326,10554,3108,1726
인천광역시 계양구,계양3동,26961,12358,3361,2477
인천광역시 남동구,구월1동,40191,19725,11147,3460
인천광역시 남동구,구월3동,17757,8638,31495,1538
인천광역시 남동구,구월4동,17475,8367,5014,671
인천광역시 남동구,구월2동,39385,17828,3652,5166
인천광역시 남동구,간석2동,22457,10522,2068,1967
인천광역시 남동구,간석1동,25133,12002,5260,1805
인천광역시 남동구,간석3동,28133,13625,9523,2893
인천광역시 남동구,간석4동,27635,13350,7862,3589
인천광역시 남동구,만수1동,17619,8277,5959,3204
인천광역시 남동구,만수2동,28971,13387,3332,3838
인천광역시 남동구,만수3동,18612,8693,1748,1776
인천광역시 남동구,만수4동,20678,9506,1455,3872
인천광역시 남동구,만수5동,17295,8280,4205,0
인천광역시 남동구,만수6동,27190,12673,7266,3771
인천광역시 남동구,장수서창동,41837,19118,6120,3550
인천광역시 남동구,남촌도림동,24517,11712,18716,2010
인천광역시 남동구,논현1동,32513,15117,5791,4612
인천광역시 남동구,논현2동,35560,16963,21155,4637
인천광역시 남동구,논현고잔동,43552,20764,70694,7452
인천광역시 동구,만석동,7588,3502,3128,0
인천광역시 동구,화수2동,8602,3854,3652,1831
인천광역시 동구,송현3동,4260,2009,9457,0
인천광역시 동구,송림4동,4766,2213,6585,0
인천광역시 동구,화수1·화평동,6788,3033,1042,0
인천광역시 동구,송현1·2동,11507,5236,1513,0
인천광역시 동구,송림1동,2790,1220,373,490
인천광역시 동구,금창동,3295,1466,1015,1631
인천광역시 동구,송림2동,3290,1465,1679,1039
인천광역시 동구,송림3·5동,8905,3991,1845,6406
인천광역시 동구,송림6동,7238,3274,2135,0
인천광역시 미추홀구,숭의2동,12169,5667,5838,0
인천광역시 미추홀구,숭의4동,16322,7560,1954,1914
인천광역시 미추홀구,도화1동,21320,10047,5042,915
인천광역시 미추홀구,학익1동,33618,15408,8580,11792
인천광역시 미추홀구,학익2동,20339,9292,7192,4227
인천광역시 미추홀구,용현2동,13814,6335,1699,0
인천광역시 미추홀구,용현3동,8089,3803,1222,0
인천광역시 미추홀구,용현5동,47097,21567,6197,4274
인천광역시 미추홀구,용현1·4동,22715,10174,6915,22062
인천광역시 미추홀구,주안5동,21753,10560,9714,1057
인천광역시 미추홀구,숭의1·3동,11569,5509,4979,0
인천광역시 미추홀구,도화2·3동,20103,9663,14077,10347
인천광역시 미추홀구,관교동,17028,7981,6003,5200
인천광역시 미추홀구,문학동,14818,7429,2481,1877
인천광역시 미추홀구,주안1동,17804,9382,10957,60
인천광역시 미추홀구,주안2동,22202,10375,3242,1302
인천광역시 미추홀구,주안4동,20091,9345,5788,1935
인천광역시 미추홀구,주안6동,22994,10883,6918,2063
인천광역시 미추홀구,주안3동,11202,5207,1723,0
인천광역시 미추홀구,주안7동,14080,6517,2869,767
인천광역시 미추홀구,주안8동,22709,10555,3950,1428
인천광역시 부평구,부평1동,35198,16832,14354,4801
인천광역시 부평구,부평4동,36097,17849,12496,4032
인천광역시 부평구,부평5동,33463,16497,10417,836
인천광역시 부평구,산곡1동,17147,8055,2499,4262
인천광역시 부평구,산곡2동,33384,15267,3781,3959
인천광역시 부평구,산곡3동,23783,10750,2289,2994
인천광역시 부평구,산곡4동,19457,8967,2261,2228
인천광역시 부평구,청천1동,9920,4958,7843,494
인천광역시 부평구,청천2동,36469,17485,32366,1120
인천광역시 부평구,갈산1동,17136,8311,5479,419
인천광역시 부평구,갈산2동,21338,10120,2724,3015
인천광역시 부평구,삼산1동,38377,17587,5001,3978
인천광역시 부평구,삼산2동,30632,13730,10421,5779
인천광역시 부평구,십정1동,19611,9453,7264,2571
인천광역시 부평구,십정2동,27346,13667,7076,1771
인천광역시 부평구,부평2동,21029,10206,1734,1534
인천광역시 부평구,부평3동,14902,7122,3495,2403
인천광역시 부평구,부평6동,16905,8349,3727,154
인천광역시 부평구,부개1동,18537,8915,3352,1166
인천광역시 부평구,일신동,13727,6477,5468,3244
인천광역시 부평구,부개2동,22279,10446,3357,3612
인천광역시 부평구,부개3동,34598,16260,3849,7372
인천광역시 서구,검암경서동,45357,22053,21640,7700
인천광역시 서구,검단2동,23442,10539,3920,2655
인천광역시 서구,검단3동,24643,10991,4583,4512
인천광역시 서구,검단4동,48901,22135,7374,6425
인천광역시 서구,검단1동,29689,13949,6164,4222
인천광역시 서구,검단5동,25967,12405,15905,1749
인천광역시 서구,연희동,43804,20911,14085,7451
인천광역시 서구,가정1동,15547,7405,2531,305
인천광역시 서구,가정2동,7248,3596,218,243
인천광역시 서구,가정3동,10820,5249,613,1432
인천광역시 서구,석남1동,23284,11437,4849,504
인천광역시 서구,석남3동,16667,7960,1536,2787
인천광역시 서구,가좌2동,21754,10124,2660,3317
인천광역시 서구,석남2동,15891,7927,13589,634
인천광역시 서구,가좌1동,14338,7478,27778,459
인천광역시 서구,가좌3동,18348,8790,10326,960
인천광역시 서구,가좌4동,8620,4228,6431,2026
인천광역시 서구,신현원창동,27153,12945,10781,4280
인천광역시 서구,청라1동,30042,13755,5054,4427
인천광역시 서구,청라2동,34391,15328,3100,3688
인천광역시 서구,청라3동,17567,7729,1598,3883
인천광역시 연수구,옥련1동,22104,10118,5608,2474
인천광역시 연수구,옥련2동,22998,10552,3344,4926
인천광역시 연수구,선학동,20375,10105,3716,958
인천광역시 연수구,연수1동,26532,13427,3473,1885
인천광역시 연수구,연수2동,23652,11444,5732,2529
인천광역시 연수구,연수3동,19104,8953,2943,6250
인천광역시 연수구,동춘3동,19546,8583,4625,3994
인천광역시 연수구,청학동,29254,14293,6841,2239
인천광역시 연수구,동춘1동,15293,7047,4378,3202
인천광역시 연수구,동춘2동,20543,9569,4269,2533
인천광역시 연수구,송도2동,40797,18147,11471,7671
인천광역시 연수구,송도1동,34471,15480,25088,21461
인천광역시 연수구,송도3동,28225,12901,12143,6233
인천광역시 중구,연안동,7021,3423,12666,231
인천광역시 중구,신포동,5562,2584,9622,3312
인천광역시 중구,신흥동,14349,6669,14054,2086
인천광역시 중구,북성동,3676,1735,3444,663
인천광역시 중구,송월동,5116,2306,517,0
인천광역시 중구,도원동,4515,2080,996,1927
인천광역시 중구,율목동,4039,1893,785,1198
인천광역시 중구,동인천동,5954,2842,4157,1812
인천광역시 중구,영종동,33579,15358,4123,3751
인천광역시 중구,운서동,22415,10678,38543,5702
경기도 고양시 덕양구,주교동,17104,7964,4480,1263
경기도 고양시 덕양구,성사1동,24466,11394,5972,2772
경기도 고양시 덕양구,성사2동,11865,5364,1299,664
경기도 고양시 덕양구,능곡동,18724,8746,4074,979
경기도 고양시 덕양구,흥도동,30527,13808,3857,3065
경기도 고양시 덕양구,창릉동,11335,5136,6489,1691
경기도 고양시 덕양구,원신동,17662,8039,2506,1624
경기도 고양시 덕양구,효자동,2032,909,991,0
경기도 고양시 덕양구,신도동,17074,7848,1957,1561
경기도 고양시 덕양구,고양동,31934,14199,6318,3911
경기도 고양시 덕양구,관산동,33577,15659,6768,3577
경기도 고양시 덕양구,화정1동,39453,18172,10278,5318
경기도 고양시 덕양구,화정2동,34563,15568,10619,5229
경기도 고양시 덕양구,행주동,21323,10427,5639,2342
경기도 고양시 덕양구,행신1동,23571,10889,2764,2578
경기도 고양시 덕양구,행신3동,48719,22162,7050,6388
경기도 고양시 덕양구,행신2동,34082,15844,7229,4754
경기도 고양시 덕양구,화전동,5321,2375,2042,422
경기도 고양시 덕양구,대덕동,3283,1586,4016,4616
경기도 고양시 일산동구,식사동,30770,13651,9765,7358
경기도 고양시 일산동구,고봉동,18263,8839,18845,687
경기도 고양시 일산동구,중산동,42644,19392,7424,7326
경기도 고양시 일산동구,정발산동,25836,12053,6033,3365
경기도 고양시 일산동구,풍산동,37059,16581,6674,5556
경기도 고양시 일산동구,백석1동,31082,14856,12610,2614
경기도 고양시 일산동구,마두1동,24827,11171,8675,4848
경기도 고양시 일산동구,마두2동,16183,7051,4678,4210
경기도 고양시 일산동구,장항1동,2895,1474,9997,0
